Season Number,Startup Name,Season Start,Season End,Episode Number,Episode Title,Anchor,Pitch Number,Industry,Business Description,Company Website,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Started in,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of sharks in deal,Deal has conditions,Has Patents,Ashneer Investment Amount,Ashneer Investment Equity,Ashneer Debt Amount,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ghazal Investment Amount,Ghazal Investment Equity,Ghazal Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Guest Name,Ashneer Present,Namita Present,Anupam Present,Vineeta Present,Aman Present,Peyush Present,Ghazal Present,Amit Present,Guest Present
1,BluePineFoods,20-12-2021,4/2/2022,1,Badlegi Business Ki Tasveer,Rannvijay Singh,1,Food,Frozen Momos,https://bluepinefoods.com/,3,2,1,0,0,,2016,Delhi,Delhi,95,8,0,0,50,5,1000,1,1,75,16,0,0,469,3,0,0,25,5.33,0,0,0,0,0,0,0,25,5.33,0,25,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,BoozScooters,20-12-2021,4/2/2022,1,Badlegi Business Ki Tasveer,Rannvijay Singh,2,Vehicles/Electrical Vehicles,Renting e-bike for mobility in private spaces,https://www.boozup.net/,1,1,0,0,0,,2017,Ahmedabad,Gujarat,4,0.4,0,0,40,15,267,1,1,40,50,0,0,80,2,0,0,20,25,0,0,0,0,0,0,0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,HeartUpMySleeves,20-12-2021,4/2/2022,1,Badlegi Business Ki Tasveer,Rannvijay Singh,3,Beauty/Fashion,Detachable Sleeves,https://heartupmysleeves.com/,1,0,1,0,0,,2021,Delhi,Delhi,0,2,0,0,25,10,250,1,1,25,30,0,0,83,2,0,0,0,0,0,0,0,0,12.5,15,0,12.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,TagzFoods,20-12-2021,4/2/2022,2,"Insaan, Ideas Aur Sapne",Rannvijay Singh,4,Food,Healthy Potato Chips Snacks,https://tagzfoods.com/,2,2,0,0,0,,2019,Bangalore,Karnataka,700,0,48,0,70,1,7000,1,1,70,2.75,0,0,2545,1,0,0,70,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,HeadAndHeart,20-12-2021,4/2/2022,2,"Insaan, Ideas Aur Sapne",Rannvijay Singh,5,Education,Brain Development Course,https://thehnh.in/,4,1,3,0,1,,2015,Patiala,Punjab,30,0,0,0,50,5,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,Agritourism,20-12-2021,4/2/2022,2,"Insaan, Ideas Aur Sapne",Rannvijay Singh,6,Agriculture,Tourism,https://www.agritourism.in/,2,1,1,0,1,,2005,Baramati,Maharashtra,79,0,0,0,50,5,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,qZenseLabs,20-12-2021,4/2/2022,3,Aam Aadmi Ke Business Ideas,Rannvijay Singh,7,Food,Food Freshness Detector,https://www.qzense.com/,2,0,2,0,0,,2020,"Delhi,Mohali","Delhi,Punjab",25,0,0,0,100,0.25,40000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,Peeschute,20-12-2021,4/2/2022,3,Aam Aadmi Ke Business Ideas,Rannvijay Singh,8,Beauty/Fashion,Disposable Urine Bag,https://www.peeschute.com/,1,1,0,0,0,,2019,Jalna,Maharashtra,100,0,0,0,75,4,1875,1,1,75,6,0,0,1250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,NOCD,20-12-2021,4/2/2022,3,Aam Aadmi Ke Business Ideas,Rannvijay Singh,9,Food,Energy Drink,https://www.jouleshealth.com/,2,2,0,0,0,,2019,Bangalore,Karnataka,0,20,0,0,50,2,2500,1,1,20,15,30,0,133,1,0,0,0,0,0,0,0,0,0,0,0,20,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,CosIQ,20-12-2021,4/2/2022,4,Entrepreneurship Ki Wave,Rannvijay Singh,10,Beauty/Fashion,Intelligent Skincare,https://mycosiq.com/,2,1,1,0,1,,2021,Delhi,Delhi,0,4,75,0,50,7.5,667,1,1,50,25,0,0,200,2,0,0,0,0,0,0,0,0,25,12.5,0,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,JhaJiAchaar,20-12-2021,4/2/2022,4,Entrepreneurship Ki Wave,Rannvijay Singh,11,Food,Pickle,https://www.jhajistore.com/,2,0,2,0,0,,2021,Darbhanga,Bihar,0,5,18,0,50,10,500,1,1,56.6,5.62,0,0,1007,2,0,0,0,0,0,28.3,2.81,0,0,0,0,28.3,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,Bummer,20-12-2021,4/2/2022,4,Entrepreneurship Ki Wave,Rannvijay Singh,12,Beauty/Fashion,Underwear,https://bummer.in/,1,1,0,0,0,,2020,Ahmedabad,Gujarat,0,15,70,0,75,4,1875,1,1,75,7.5,0,0,1000,2,0,0,0,0,0,37.5,3.75,0,0,0,0,0,0,0,37.5,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,RevampMoto,20-12-2021,4/2/2022,5,Hunt For Interesting Business,Rannvijay Singh,13,Vehicles/Electrical Vehicles,E-Bike Mitra bud-e RM,https://www.revampmoto.in/,3,3,0,0,0,,0,Nashik,Maharashtra,0,0.01,0,0,100,1,10000,1,1,100,1.5,0,0,6667,2,0,0,0,0,0,0,0,0,50,0.75,0,0,0,0,50,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,HungryHead,20-12-2021,4/2/2022,5,Hunt For Interesting Business,Rannvijay Singh,14,Food,Restaurant serving 80 types of Maggi,http://www.hungryhead.co.in/,2,2,0,0,0,,2013,Mumbai,Maharashtra,0,5.5,0,0,50,5,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,ShrawaniEngineers,20-12-2021,4/2/2022,5,Hunt For Interesting Business,Rannvijay Singh,15,Beauty/Fashion,Belly Button Shaper,https://www.shrawaniengineers.com/,2,1,1,0,1,,2019,Nagpur,Maharashtra,50,0,0,0,20,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,SkippiIcePops,20-12-2021,4/2/2022,6,"New Week, New Ideas",Rannvijay Singh,16,Food,Ice-Pops,https://skippi.in/,2,1,1,0,1,,0,Hyderabad,Telangana,0,6,0,0,45,5,900,1,1,100,15,0,0,667,5,0,0,20,3,0,20,3,0,20,3,0,20,3,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,Menstrupedia,20-12-2021,4/2/2022,6,"New Week, New Ideas",Rannvijay Singh,17,Education,Menstrual Awareness Comic,https://www.menstrupedia.com/,2,1,1,0,1,,0,Ahmedabad,Gujarat,115,0,0,0,50,10,500,1,1,50,20,0,0,250,1,0,0,0,0,0,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,Hecoll,20-12-2021,4/2/2022,6,"New Week, New Ideas",Rannvijay Singh,18,Beauty/Fashion,Pollution Resistant Fabric - Healthy Cover For All,https://hecoll.com/,1,0,1,0,0,,2019,Hyderabad,Telangana,107,0,0,0,100,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,RaisingSuperstars,20-12-2021,4/2/2022,7,A Never Give Up Spirit,Rannvijay Singh,19,Education,Child Development App,https://raisingsuperstars.com/india-page,2,1,1,0,1,,2020,Gurgaon,Haryana,1300,0,0,0,100,2,5000,1,1,100,4,0,0,2500,2,0,0,50,2,0,0,0,0,0,0,0,0,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,Torch-it,20-12-2021,4/2/2022,7,A Never Give Up Spirit,Rannvijay Singh,20,Education,Gadgets for visually impaired people,https://mytorchit.com/,1,1,0,0,0,,2018,Ahmedabad,Gujarat,0,1,0,0,75,1,7500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,Kavach,20-12-2021,4/2/2022,7,A Never Give Up Spirit,Rannvijay Singh,21,Education,Report bullying incidents,0,2,1,1,0,0,,0,Gurgaon,Haryana,0,0,0,0,5,10,50,1,1,5,10,0,0,50,2,0,0,0,0,0,0,0,0,2.5,5,0,0,0,0,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,LaKheerDeli,20-12-2021,4/2/2022,7,A Never Give Up Spirit,Rannvijay Singh,22,Food,Kheer in variety of flavors,https://lakheerdeli.com/,3,1,2,0,0,,0,Pune,Maharashtra,0,6,0,0,50,7.5,667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,BeyondSnack,20-12-2021,4/2/2022,8,Shark Ko Impress Karne Wale Ideas,Rannvijay Singh,23,Food,Kerala Banana Chips,https://www.beyondsnack.in/,1,1,0,0,0,,0,Thiruvananthapuram,Kerala,0,20.6,51,0,50,2.5,2000,1,1,50,2.5,0,0,2000,2,0,0,25,1.25,0,0,0,0,0,0,0,0,0,0,25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,VivalyfInnovations,20-12-2021,4/2/2022,8,Shark Ko Impress Karne Wale Ideas,Rannvijay Singh,24,Medical/Health,Easy Life Prickless Diabetes Testing Machine,https://vivalyf.in/,2,1,1,0,0,,0,Hyderabad,Telangana,0,0,0,0,56,7.5,747,1,1,56,33.33,0,0,168,2,0,0,0,0,0,0,0,0,28,16.66,0,0,0,0,0,0,0,28,16.66,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,MotionBreeze,20-12-2021,4/2/2022,8,Shark Ko Impress Karne Wale Ideas,Rannvijay Singh,25,Vehicles/Electrical Vehicles,Smart Electric Motorcycle,https://www.motionautomotive.in/,4,4,0,0,0,,0,Vadodara,Gujarat,0,0,0,0,30,3,1000,1,1,30,6,0,0,500,1,0,0,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Altor,20-12-2021,4/2/2022,9,Defining Innovations,Rannvijay Singh,26,Manufacturing,Smart Helmets,https://www.altorsmarthelmet.com/,4,4,0,0,0,,2019,Kolkata,West Bengal,0,0,0,0,50,5,1000,1,1,50,7,0,0,714,2,0,0,0,0,0,25,3.5,0,0,0,0,0,0,0,25,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Ariro,20-12-2021,4/2/2022,9,Defining Innovations,Rannvijay Singh,27,Manufacturing,Wooden Toys,https://arirotoys.com/,2,1,1,0,1,,2020,Chennai,Tamil Nadu,300,25,50,0,50,2.5,2000,1,1,50,10,0,0,500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,25,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,KabiraHandmad,20-12-2021,4/2/2022,9,Defining Innovations,Rannvijay Singh,28,Food,Healthy Edible Oils dairy products spices flour,https://www.kabirafoods.com/,2,1,1,0,1,,0,Jaipur,Rajasthan,0,160,3,0,100,5,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Nuutjob,20-12-2021,4/2/2022,10,Passion About Entrepreneurship,Rannvijay Singh,29,Beauty/Fashion,Male Intimate Hygiene deo spray,https://nuutjob.com/,2,0,2,0,0,,2021,Ahmedabad,Gujarat,0,0.002,70,0,25,5,500,1,1,25,20,0,0,125,3,0,0,0,0,0,8.33,6.66,0,0,0,0,0,0,0,8.33,6.66,0,8.33,6.66,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Meatyour,20-12-2021,4/2/2022,10,Passion About Entrepreneurship,Rannvijay Singh,30,Food,Eggs,https://meatyour.com/,3,3,0,0,0,,0,Pune,Maharashtra,130,2.8,30,0,30,5,600,1,1,30,20,0,0,150,3,0,0,0,0,0,0,0,0,10,6.66,0,0,0,0,10,6.66,0,10,6.66,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,EventBeep,20-12-2021,4/2/2022,10,Passion About Entrepreneurship,Rannvijay Singh,31,Education,Student Community App EdTech,https://www.eventbeep.com/,3,2,1,0,0,,0,Pune,Maharashtra,0,0,0,0,30,2,1500,1,1,30,3,0,0,1000,3,0,0,10,1,0,0,0,0,0,0,0,0,0,0,10,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Gopal's56,20-12-2021,4/2/2022,11,Investment Paane Ka Sapna,Rannvijay Singh,32,Food,Fiber Ice Cream,https://www.gopals56.in/,1,1,0,0,0,,2014,Delhi,Delhi,80,33,0,0,30000,25,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,ARRCOATSurfaceTextures,20-12-2021,4/2/2022,11,Investment Paane Ka Sapna,Rannvijay Singh,33,Manufacturing,Wall Building Surface Textures,https://www.arrcoat.com/,3,3,0,0,0,,2019,Delhi,Delhi,0,6,0,0,50,5,1000,1,1,50,15,0,0,333,1,0,0,0,0,0,0,0,0,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Farda,20-12-2021,4/2/2022,11,Investment Paane Ka Sapna,Rannvijay Singh,34,Beauty/Fashion,Customised Streetwear,https://fardaclothing.com/,2,1,1,0,0,,2021,Nagpur,Maharashtra,0,0.32,115,0,30,10,300,1,1,30,20,0,0,150,2,0,0,0,0,0,15,10,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Auli,20-12-2021,4/2/2022,12,Ek Idea Aur Uske Do Sides,Rannvijay Singh,35,Beauty/Fashion,Ayurvedic Products Skincare Lifestyle,https://aulilifestyle.com/,1,0,1,0,0,,0,Kolkata,West Bengal,0,16,80,0,75,4,1875,1,1,75,15,0,0,500,1,0,0,0,0,0,75,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,SweeDesi,20-12-2021,4/2/2022,12,Ek Idea Aur Uske Do Sides,Rannvijay Singh,36,Food,Indian Sweets Online,https://www.sweedesi.com/,2,1,1,0,1,,0,Pune,Maharashtra,0,0,0,0,40,3,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,LOKA,20-12-2021,4/2/2022,12,Ek Idea Aur Uske Do Sides,Rannvijay Singh,37,Technology/Software,Metaverse App,https://www.lokaworld.app/,1,1,0,0,0,,0,Delhi,Delhi,0,0,0,0,40,5,800,1,1,40,24,0,0,167,3,0,0,0,0,0,0,0,0,13.33,8,0,0,0,0,13.33,8,0,13.33,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Annie,20-12-2021,4/2/2022,13,Ideas By Young Entrepreneurs,Rannvijay Singh,38,Education,Thinkerbell labs Braille Literary Device,https://www.thinkerbelllabs.com/annie,4,3,1,0,1,,2016,Bangalore,Karnataka,0,4,0,0,30,0.5,6000,1,1,105,3,0,0,3500,3,0,0,0,0,0,35,1,0,35,1,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Carragreen,20-12-2021,4/2/2022,13,Ideas By Young Entrepreneurs,Rannvijay Singh,39,Manufacturing,Eco-Friendly boxes,https://carragreen.com/,2,0,2,0,0,,0,Indore,Madhya Pradesh,0,0,0,0,50,10,500,1,1,50,20,0,0,250,2,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,TheYarnBazaar,20-12-2021,4/2/2022,13,Ideas By Young Entrepreneurs,Rannvijay Singh,40,Manufacturing,Yarn-Trading App Online Marketplace for Yarn,https://theyarnbazaar.com/,1,1,0,0,0,,0,Mumbai,Maharashtra,180,0,0,0,50,2,2500,1,1,100,10,0,0,1000,4,0,0,25,2.5,0,0,0,0,25,2.5,0,0,0,0,25,2.5,0,25,2.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,TheRenalProject,20-12-2021,4/2/2022,14,Naye Aur Nayab Pitchers,Rannvijay Singh,41,Medical/Health,Home Dialysis Treatment,https://www.therenalproject.com/,1,1,0,0,0,,2019,Mumbai,Maharashtra,90,0,0,0,100,3,3333,1,1,100,6,0,0,1667,2,0,0,0,0,0,50,3,0,0,0,0,0,0,0,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,MorrikoPureFoods,20-12-2021,4/2/2022,14,Naye Aur Nayab Pitchers,Rannvijay Singh,42,Food,Healthy Food Snacks Kamdhenu foods,https://morrikopurefoods.com/,3,2,1,0,0,,2018,Valsad,Gujarat,0,16,0,0,100,3,3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,GoodGoodPiggy,20-12-2021,4/2/2022,14,Naye Aur Nayab Pitchers,Rannvijay Singh,43,Technology/Software,Digital Piggy Bank,https://goodgoodpiggy.com/,2,0,2,0,0,,0,Delhi,Delhi,0,0,0,0,45,5,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,HammerLifestyle,20-12-2021,4/2/2022,15,It's Time To Change,Rannvijay Singh,44,Electronics,Smart Audio Products,https://hammeronline.in/,3,3,0,0,0,,0,Panipat,Haryana,1000,0,0,0,30,3,1000,1,1,100,40,0,0,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,PNT,20-12-2021,4/2/2022,15,It's Time To Change,Rannvijay Singh,45,Technology/Software,Robotics and Automation Solutions,https://pntsolutions.in/,2,2,0,0,0,,2021,Mumbai,Maharashtra,0,0,0,0,50,4,1250,1,1,25,25,25,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Cocofit,20-12-2021,4/2/2022,15,It's Time To Change,Rannvijay Singh,46,Food,Coconut based beverage franchise,https://www.cocofit.in/,3,3,0,0,0,,2019,Hyderabad,Telangana,100,0,95,0,5.00E-05,5,0,1,1,5.00E-05,5,0,0,0,3,0,0,0,0,0,1.60E-05,1.666,0,1.60E-05,1.666,0,0,0,0,1.60E-05,1.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,BambooIndia,20-12-2021,4/2/2022,16,Winning The Sharks Trust,Rannvijay Singh,47,Manufacturing,Bamboo Products,https://www.bambooindia.com/,2,1,1,0,1,,2016,Pune,Maharashtra,0,20,0,0,80,4,2000,1,1,50,3.5,30,0,1429,2,0,0,25,1.75,15,0,0,0,25,1.75,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,FlyingFur,20-12-2021,4/2/2022,16,Winning The Sharks Trust,Rannvijay Singh,48,Animal/Pets,Dog pets Hygiene,https://flyingfur.in/,3,2,1,0,0,,0,Delhi,Delhi,0,0,0,0,75,7,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,BeyondWater,20-12-2021,4/2/2022,16,Winning The Sharks Trust,Rannvijay Singh,49,Food,Liquid Water Enhancer,https://drinkbeyond.co.in/,2,1,1,0,0,,2020,Kolkata,West Bengal,0,10,0,0,75,4,1875,1,1,75,15,0,0,500,2,0,0,0,0,0,37.5,7.5,0,0,0,0,0,0,0,37.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Let'sTry,20-12-2021,4/2/2022,16,Winning The Sharks Trust,Rannvijay Singh,50,Food,Healthy Snacks,https://www.letstryfoods.com/,4,1,3,0,1,,2017,Delhi,Delhi,0,3,55,0,45,2,2250,1,1,45,12,0,0,375,2,0,0,0,0,0,0,0,0,22.5,6,0,0,0,0,22.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,FindYourKicksIndia,20-12-2021,4/2/2022,17,A Wave Of Startups,Rannvijay Singh,51,Beauty/Fashion,Sneaker Resale,https://findyourkicksindia.co/,3,3,0,0,0,,2021,Ludhiana,Punjab,0,3.5,0,0,50,10,500,1,1,50,25,0,0,200,5,0,0,10,5,0,10,5,0,10,5,0,0,0,0,10,5,0,10,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,AasVidyalaya,20-12-2021,4/2/2022,17,A Wave Of Startups,Rannvijay Singh,52,Education,EdTech App,https://www.aasvidyalaya.com/,2,1,1,0,1,,2019,Mumbai,Maharashtra,150,0,0,0,150,3,5000,1,1,150,15,0,0,1000,3,0,0,50,5,0,50,5,0,0,0,0,0,0,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Outbox,20-12-2021,4/2/2022,17,A Wave Of Startups,Rannvijay Singh,53,Services,Premium Surprise-Planning,https://www.outboxsurprises.com/,2,1,1,0,1,,2017,Kolkata,West Bengal,110,0,0,0,50,5,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,RoadBounce,20-12-2021,4/2/2022,17,A Wave Of Startups,Rannvijay Singh,54,Technology/Software,Pothole Detection Software and Data,https://www.roadbounce.com/,1,1,0,0,0,,2016,Pune,Maharashtra,250,0,0,0,80,10,800,1,1,80,20,0,0,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Mommy'sKitchen,20-12-2021,4/2/2022,18,Investing In Profitable Businesses,Rannvijay Singh,55,Food,Thin Crust Pizza,https://mommys.kitchen/,3,2,1,0,0,,2016,Mumbai,Maharashtra,0,4.5,0,0,90,3,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,IndiaHempandCo,20-12-2021,4/2/2022,18,Investing In Profitable Businesses,Rannvijay Singh,56,Food,Hemp Food Products,https://www.indiahempandco.com/,1,0,1,0,0,,2019,Bangalore,Karnataka,0,2,0,0,50,4,1250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Otua,20-12-2021,4/2/2022,18,Investing In Profitable Businesses,Rannvijay Singh,57,Vehicles/Electrical Vehicles,Electric Auto Vehicle Dandera,https://www.danderaelectric.com/,2,2,0,0,0,,2018,Gurgaon,Haryana,0,0,0,0,100,1,10000,1,1,1,1,99,0,100,1,0,0,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Anthyesti,20-12-2021,4/2/2022,18,Investing In Profitable Businesses,Rannvijay Singh,58,Services,Funeral Service the last rites,https://anthyesti.com/,1,0,1,0,0,,2015,Bangalore,Karnataka,116,0,50,0,50,2.5,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,Ethik,20-12-2021,4/2/2022,19,Forming An Idea And Bagging A Deal,Rannvijay Singh,59,Manufacturing,Leather-free Shoes,https://www.ethik.in/,2,2,0,0,0,,2012,Bangalore,Karnataka,0,1,0,0,15,5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
1,WeSTOCK,20-12-2021,4/2/2022,19,Forming An Idea And Bagging A Deal,Rannvijay Singh,60,Animal/Pets,Brainwired Livestock health monitoring AI pets ear tag,https://www.brainwired.in/,2,2,0,0,0,,0,Ernakulam,Kerala,55,0,0,0,50,5,1000,1,1,60,10,0,0,600,4,0,0,15,2.5,0,15,2.5,0,0,0,0,0,0,0,15,2.5,0,15,2.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
